Source,DOI,Authors,Year,Species,Life Stage,In Vitro or In Vivo?,Sex,Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media General,Exposure Media Specific,Exposure Media Additions,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Recovery (Days),Number of Doses,Replicates,Sample Size,Dosing Frequency,particles/mL (master),μg/mL (master),Effect,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,"Target Organelle, Cell, or Tissue",Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Size Category,Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,Particle Red Criteria Pass,Design Red Criteria Pass,Risk Red Criteria Pass,Particle Size*,Particle Shape*,Polymer Type*,Particle Source*,Surface Chemistry,Chemical Purity,Microbial Contamination,Concentration Units,Particle Stability,Homogeneity of Exposure,Endpoints,Dose-Response*,Concentration Range,Effect Thresholds*,Test Particle Relevance,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,charge_missing,in_vitro_flag,temp_missing,particles_ml_missing,ug_ml_missing,particle_size_missing,particle_volume_missing,particle_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,density_reported_flag,density_estimated_flag,density_unknown_flag,particle_length_missing,sample_size_missing,sample_size_outlier,dose_mg_per_l,dose_mg_per_l_missing,particles_per_ml,particles_per_ml_missing,dose_info_available
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,PPAR-y mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,PPAR-y mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,No,Metabolism,Lipid Metabolism,PPAR-y mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,PPAR-y mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Prdm 16 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Prdm 16 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Prdm 16 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Prdm 16 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,UCP1 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,UCP1 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,UCP1 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,UCP1 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Elovl3 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Elovl3 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Elovl3 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Elovl3 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Cidea mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Cidea mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,Cidea mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,Cidea mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,Yes,Metabolism,Lipid Metabolism,PPAR-y protein expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,PPAR-y protein expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,No,Metabolism,Lipid Metabolism,PPAR-y protein expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,250.0,Yes,Metabolism,Lipid Metabolism,PPAR-y protein expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,250.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,not_applicable,In Vitro,not_applicable,Particle Only,In Vitro,no,yes,no,water,water,not_specified,not_reported,not_reported,37.0,30.0,0.0,1,1.0,1.0,0.0,,100.0,No,Metabolism,Lipid Metabolism,UCP1 mRNA expression,Subcell,c2c12.cells,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,not_applicable,Fail,Fail,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,Not Reported,In Vivo,M,Particle Only,Drinking Water,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,30.0,0.0,1,1.0,1.0,0.0,,10.0,Yes,Immune,Inflammation,Nuclear factor kB (NFkB) mRNA expression,Subcell,Anterior Tibia Muscle,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,yes,Fail,Pass,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,Not Reported,In Vivo,M,Particle Only,Drinking Water,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,30.0,0.0,1,1.0,10.0,0.0,,10.0,No,Stress,General Stress,Nuclear factor kB (NFkB) mRNA expression,Subcell,Anterior Tibia Muscle,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,yes,Fail,Pass,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,Not Reported,In Vivo,M,Particle Only,Drinking Water,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,30.0,0.0,1,1.0,10.0,0.0,,10.0,Yes,Stress,General Stress,p38 mRNA expression,Subcell,Anterior Tibia Muscle,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,yes,Fail,Pass,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,Not Reported,In Vivo,M,Particle Only,Drinking Water,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,30.0,0.0,1,1.0,10.0,0.0,,10.0,Yes,Stress,General Stress,p38 mRNA expression,Subcell,Anterior Tibia Muscle,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,75.00000000000001,1µm < 100µm,220893.23345553243,0.0002363557597974197,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,yes,Fail,Pass,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0,,1,1
ToMEx 2.0,10.1016/j.jhazmat.2021.125962,Shengchen,2021,(Mouse) Mus musculus,Not Reported,In Vivo,M,Particle Only,Drinking Water,no,yes,no,water,water,not_specified,not_reported,not_reported,23.0,30.0,0.0,1,1.0,10.0,0.0,,10.0,Yes,Stress,General Stress,Nuclear factor kB (NFkB) protein expression,Subcell,Anterior Tibia Muscle,Polystyrene,Sphere,1.07,reported,unknown,-37.57,not_reported,not_reported,5.5,1µm < 100µm,87.11374629016697,9.321170853047868e-08,unknown,No,Yes,No,commercial,unknown,No,not_cleaned,none,No,Yes,not_evaluated,No,yes,Fail,Pass,Fail,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,1,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0,,1,1
